wiki_db,week,anonymous_N_reverted,anonymous_geom_mean_ttr,newcomer_N_reverted,newcomer_geom_mean_ttr,established_N_reverted,established_geom_mean_ttr,anonymous_N_edits,newcomer_N_edits,established_N_edits
svwiki,2007-07-02T00:00:00.000Z,663,2.5663445586125526,46,0.6886309217539771,363,7.095351396457457,5480,541,16014
trwiki,2009-12-14T00:00:00.000Z,2605,2.61201971851185,85,1.852855394122413,717,6.515243231471766,7284,408,8911
trwiki,2015-09-14T00:00:00.000Z,1172,1.956826847544182,232,2.1986530988460316,699,4.980401978624619,2847,743,15146
wikidatawiki,2010-11-01T00:00:00.000Z,0,"",0,"",0,"",0,0,0
zhwiki,2015-10-19T00:00:00.000Z,1504,4.104114164438184,185,3.582417994012367,1234,5.728291810521953,13871,932,31768
bswiki,2009-06-15T00:00:00.000Z,85,-0.5339180797137001,5,-0.9162655241846659,30,6.482516922398074,166,38,516
cawiki,2008-07-07T00:00:00.000Z,87,1.8383781286476444,6,2.9644676385676263,171,8.604408359100978,823,130,10011
cawiki,2017-07-24T00:00:00.000Z,142,2.3208673548195957,33,1.6212765909077345,268,0.832186399940355,762,153,11662
enwiki,2008-12-29T00:00:00.000Z,90781,2.5490680197383098,7821,1.6925022411417983,61133,7.57856719452764,263611,27525,564610
eswikibooks,2015-08-17T00:00:00.000Z,24,1.7239699582603276,0,"",4,8.166449530878477,44,13,254
eswikiquote,2012-07-30T00:00:00.000Z,13,4.929335998987492,0,"",5,10.079014378249129,211,5,172
euwiki,2009-09-21T00:00:00.000Z,50,-0.6733939636276799,0,"",63,4.864256042712944,326,22,1695
euwiki,2014-12-08T00:00:00.000Z,49,0.03876255804162715,3,1.3639959736187517,4,0.770027084863326,181,41,1821
fawiki,2011-07-04T00:00:00.000Z,244,2.110688078952115,136,2.622776098366733,1127,4.540476612865087,908,478,10263
fawiki,2014-02-24T00:00:00.000Z,434,2.6855171660149493,98,4.185662381126574,512,5.744438778599761,1392,636,13839
frwiki,2016-08-08T00:00:00.000Z,3138,1.3265428501169299,289,0.9485948838942112,2083,4.49189615801961,21197,1970,98394
hewiki,2015-11-23T00:00:00.000Z,1622,0.34104495053238015,131,0.6995162735174213,712,6.822718337855391,3241,332,14910
itwiki,2008-11-03T00:00:00.000Z,4365,1.0493432381261623,136,1.9935101715837467,2037,6.720395138258607,25726,1224,56466
itwiki,2011-05-16T00:00:00.000Z,5834,1.0992936899894812,267,2.521179387667656,2792,6.905327421190742,29294,1156,51757
kowiki,2017-02-20T00:00:00.000Z,1516,2.5454668262136098,121,1.0879954764542297,621,3.848500389714917,10998,404,17599
lvwiki,2013-04-15T00:00:00.000Z,113,-0.4017013814923228,9,0.6508130379187399,17,4.734041280436612,277,46,2019
nlwiki,2015-06-01T00:00:00.000Z,3325,0.2663655535754327,128,2.0811286935047493,774,7.061971473985593,8041,523,21550
nlwiki,2017-10-02T00:00:00.000Z,2058,-0.4580200561592855,131,2.5818768773648992,1229,6.862906287801048,5506,563,20991
plwiki,2007-04-09T00:00:00.000Z,3602,-0.07637648361977292,129,2.4369586263308043,1401,6.247388891198707,15494,873,38586
simplewiki,2014-02-24T00:00:00.000Z,665,-0.631585888629853,25,1.9724031718415125,46,3.962305680040796,1412,141,3368
sqwiki,2008-12-29T00:00:00.000Z,29,4.107643598662129,6,3.720973663080112,23,8.582792932421606,162,50,430
srwiki,2008-07-14T00:00:00.000Z,90,0.48178197240207526,12,1.5564487735174042,75,6.88921695476569,608,82,3371
svwiki,2016-03-14T00:00:00.000Z,1438,-1.7955175994975188,210,-2.161635052705479,177,2.620584675662942,3718,565,20128
svwiki,2019-04-29T00:00:00.000Z,820,-1.488501667567488,91,-1.2155679791088279,95,2.844611864395571,2788,360,16002
trwiki,2014-03-31T00:00:00.000Z,1280,2.9308218228406573,138,3.293092819069488,358,5.030758356956813,3279,456,7465
wikidatawiki,2010-03-22T00:00:00.000Z,0,"",0,"",0,"",0,0,1
wikidatawiki,2018-04-09T00:00:00.000Z,2512,2.7046346463351303,154,2.3098703433733014,4733,6.408313139543791,14305,2019,1169951
zhwiki,2007-04-23T00:00:00.000Z,721,4.019466950708813,196,3.0664166462923377,914,5.785618745780938,5785,847,25014
bswiki,2012-01-09T00:00:00.000Z,68,2.264593544667191,3,2.711609735155395,43,6.557749648065267,171,15,506
cawiki,2010-03-29T00:00:00.000Z,234,-1.0390788422743358,33,0.626739703669017,190,7.990065447391072,1008,229,11258
cawiki,2014-10-13T00:00:00.000Z,523,-0.5316946095829714,41,0.6130831230114558,192,5.075839935889895,1146,251,11373
cswiki,2007-08-06T00:00:00.000Z,159,0.9223258032995498,13,3.83452255369509,110,7.5867243333460825,1230,191,5932
cswiki,2018-01-08T00:00:00.000Z,561,-1.2080829832582833,71,-0.9073156559366479,282,5.277028996461516,2249,234,12460
eswiki,2019-04-29T00:00:00.000Z,16495,-2.501387680027355,1211,-0.8398648878666599,2175,3.3589496771146394,37668,3312,65312
eswikibooks,2016-10-24T00:00:00.000Z,13,2.6471894789074875,0,"",0,"",40,0,214
eswikiquote,2008-12-29T00:00:00.000Z,22,4.2451686403430635,0,"",3,4.262265908532684,199,12,90
eswikiquote,2013-02-18T00:00:00.000Z,11,2.71016861833466,3,8.14830781150475,2,10.320729010012847,160,15,90
eswikiquote,2014-08-18T00:00:00.000Z,15,3.401680251513928,9,4.113203290994761,15,3.3395425972402513,83,29,124
etwiki,2013-11-11T00:00:00.000Z,74,1.393051033334175,3,4.209443046157385,17,8.189806655640202,525,87,3648
etwiki,2016-12-26T00:00:00.000Z,58,5.153978732084262,1,7.297218368323098,6,4.894290397194731,1029,36,3154
fiwiki,2010-07-05T00:00:00.000Z,472,-0.24943034392860777,36,1.9801631263159487,220,5.66354558305298,3517,227,11186
huwiki,2017-10-30T00:00:00.000Z,351,0.7417868086872001,50,1.9057643907840307,164,2.9668270235668563,1176,229,12834
kowiki,2011-11-21T00:00:00.000Z,410,4.119160300923615,46,1.8158066225610294,664,4.801349525913064,4716,395,13675
lvwiki,2017-05-15T00:00:00.000Z,125,0.03491511022595255,2,-1.2375058830082737,0,"",401,21,844
rowiki,2017-05-15T00:00:00.000Z,231,0.19298974974408792,29,0.3626707504432768,52,3.5236367558124644,909,154,3602
rowiki,2019-06-03T00:00:00.000Z,462,0.1805578496827127,38,0.3987044219892793,104,2.7536708066743927,1295,184,5593
sqwiki,2011-08-29T00:00:00.000Z,27,5.904312135958787,6,6.075421136582303,30,8.8991652670065,143,39,463
srwiki,2007-12-03T00:00:00.000Z,152,2.085474965523664,4,1.0156364295416576,69,6.391735804326533,675,76,3837
test2wiki,2019-04-15T00:00:00.000Z,0,"",0,"",0,"",0,0,35
testwiki,2012-04-02T00:00:00.000Z,1,0.36046774217742855,0,"",0,"",6,3,15
trwiki,2007-01-22T00:00:00.000Z,1116,1.0780929059669986,121,2.1990732052205977,561,7.088996319351769,2989,495,8449
wikidatawiki,2008-04-14T00:00:00.000Z,0,"",0,"",0,"",0,0,0
wikidatawiki,2013-10-28T00:00:00.000Z,653,2.411663340357283,50,3.350891581541506,1219,5.803022509620799,8179,742,583003
bswiki,2008-11-03T00:00:00.000Z,90,-0.7302241891202981,4,-0.6226286728145318,68,6.889850928021784,219,24,755
enwiki,2014-09-22T00:00:00.000Z,43736,1.2189504029303653,8986,-0.0655795167082016,25075,6.080441052449973,159175,24615,421937
enwiki,2018-10-22T00:00:00.000Z,50003,0.4144551646839173,7253,-0.6054818823953584,19601,3.9273161565291925,170935,17016,491102
eswikibooks,2010-11-22T00:00:00.000Z,18,4.977273546688796,0,"",1,8.762567948054036,142,22,176
eswikibooks,2018-05-07T00:00:00.000Z,66,1.5645245222081865,0,"",1,1.2316852428924718,97,9,220
eswikiquote,2008-06-02T00:00:00.000Z,17,3.8183850368753203,3,8.204990163487793,2,9.4258046006339,278,26,135
euwiki,2014-06-23T00:00:00.000Z,12,1.8575716151777997,0,"",4,2.669738186735027,77,13,1561
fawiki,2009-03-02T00:00:00.000Z,378,1.6092958534863915,77,2.2077289736598003,413,7.161017061637466,1017,261,5970
frwiki,2012-09-10T00:00:00.000Z,5696,0.13286607313519178,403,0.26651745018273193,3221,6.534559950527295,25771,2008,100835
hewiki,2014-11-03T00:00:00.000Z,799,2.4203154646695806,117,0.9113045983958264,854,7.893711155278146,2249,323,17350
hewiki,2018-08-06T00:00:00.000Z,1209,1.294079128987611,99,2.4963325945793695,1090,5.958191689522311,3462,279,19740
huwiki,2012-03-26T00:00:00.000Z,311,0.5982041872518659,31,1.6569384959735107,247,5.937886918288609,1354,248,13391
mediawikiwiki,2017-04-03T00:00:00.000Z,30,2.304168387027823,5,-1.4591752934939048,9,2.071169374521771,162,37,783
ptwiki,2015-06-15T00:00:00.000Z,7336,0.6994314180745629,652,1.1129467001498408,1027,4.160571622547519,18203,2096,28943
ruwiki,2011-08-15T00:00:00.000Z,5193,2.511001183938887,197,2.765250606405883,2013,4.726588785613883,29330,1530,78627
ruwiki,2012-06-18T00:00:00.000Z,6307,2.283112744120634,275,2.1511568573739845,2547,4.582823487447013,29325,1733,82847
ruwiki,2019-07-01T00:00:00.000Z,3643,1.4618787506798936,359,0.7770742440848593,1438,4.138294920113738,18650,1613,65859
simplewiki,2014-09-08T00:00:00.000Z,415,0.636574139992861,64,2.6665942833581724,252,0.34924781509894964,1034,133,3096
sqwiki,2012-04-09T00:00:00.000Z,23,2.904210313986691,1,3.5751506887855933,104,9.224834998902745,156,25,436
srwiki,2007-02-05T00:00:00.000Z,87,2.1894233745841967,3,4.055018630511007,42,6.449001733885605,498,61,2304
srwiki,2008-10-27T00:00:00.000Z,223,0.7125836266598435,26,1.1462367889693004,76,5.635899984331357,1012,112,3771
srwiki,2017-03-13T00:00:00.000Z,276,1.674707503908032,45,0.8663909176008491,83,4.128526682869622,1541,168,5316
srwiki,2018-02-05T00:00:00.000Z,280,1.023494648485557,28,0.5073714191268999,136,4.442030888074494,1077,104,6574
svwiki,2013-07-15T00:00:00.000Z,334,1.1383477483512414,40,2.2932105578256996,178,5.656695864751392,3064,300,13403
testwiki,2016-03-07T00:00:00.000Z,11,2.4562674180147828,3,3.2019715365659693,0,"",129,20,31
zhwiki,2008-09-22T00:00:00.000Z,752,4.101369608381202,129,2.555961848854139,1171,6.148581783096954,5673,929,25725
bswiki,2018-12-10T00:00:00.000Z,35,0.8928169904828933,5,1.901651790254664,7,3.1543946867781174,71,9,711
bswiki,2019-09-30T00:00:00.000Z,3,-1.6833433941390503,4,-1.018081540244724,3,0.2107198481205873,13,20,68
cawiki,2007-06-25T00:00:00.000Z,123,1.570737497170966,2,0.9725263908104353,114,6.608841428412406,1279,59,7549
cswiki,2007-01-22T00:00:00.000Z,377,-0.4361743525654498,17,-0.6158834229586396,193,5.5493376171574,1908,304,10998
cswiki,2013-06-03T00:00:00.000Z,941,0.3559850835907223,37,-0.01615977942855694,151,5.259296002805674,3214,363,10940
cswiki,2018-01-22T00:00:00.000Z,564,-1.0875694939332305,48,-0.6516718509334088,192,5.246863951213543,1982,221,10740
eswikibooks,2007-12-17T00:00:00.000Z,5,5.091151110853656,0,"",1,8.038230509438792,78,18,196
eswikiquote,2008-02-18T00:00:00.000Z,61,3.433976123468366,0,"",7,5.0078986636268406,221,37,205
etwiki,2012-05-21T00:00:00.000Z,51,-0.016772965998718404,9,2.382371269224893,157,8.722444357094325,783,25,3692
euwiki,2008-06-16T00:00:00.000Z,17,3.157495627962479,9,-1.2599182853128832,70,2.077334804833601,396,31,1219
euwiki,2015-06-22T00:00:00.000Z,16,0.8742915743082569,4,0.09774534375342159,11,3.9330936713496083,132,16,1683
euwiki,2018-05-07T00:00:00.000Z,79,-0.471309215235942,7,-0.2626920007931816,3,1.3370195263939209,271,124,4878
fawiki,2007-08-27T00:00:00.000Z,161,2.070808253638322,38,1.9741997582074315,260,5.4936281670513,510,206,5873
frwiki,2008-07-07T00:00:00.000Z,3986,2.3853799428056597,367,2.5844858960649906,3554,7.737232412973705,26114,2374,88260
hewiki,2011-05-23T00:00:00.000Z,976,0.30365761291954524,73,1.5837568644868705,937,6.317587630322867,2807,302,15615
hewiki,2012-09-03T00:00:00.000Z,809,0.9779132044942818,63,0.8629317395948004,727,7.702400280640104,2444,199,12158
hewiki,2017-09-11T00:00:00.000Z,1337,0.8666527880740919,107,0.5132785134650792,1074,8.057983004789378,3293,262,19561
huwiki,2013-04-15T00:00:00.000Z,351,0.6744116454533164,15,2.076684208259188,79,4.963277663959605,1212,241,12151
huwiki,2018-01-15T00:00:00.000Z,545,-0.07994326575687945,49,-0.2845426462390229,119,2.6484153226609073,1490,197,13357
kowiki,2017-07-10T00:00:00.000Z,1120,2.746213673227846,110,1.299755804587821,422,3.6268341607289107,10133,490,16691
lvwiki,2016-03-14T00:00:00.000Z,72,-1.1931810061604078,3,-1.1558853817619335,10,4.190540135426274,150,42,2225
nlwiki,2008-09-15T00:00:00.000Z,2259,0.24870042472116105,112,1.8108987403794874,786,6.90197439955653,6708,789,29340
nlwiki,2012-01-16T00:00:00.000Z,3007,-0.69241724273826,121,1.2145592975063644,11078,10.182684517542853,9009,742,36209
plwiki,2010-07-19T00:00:00.000Z,1610,1.1313194519741305,87,1.3592759386286384,942,4.997121164131352,7967,602,35042
plwiki,2017-07-31T00:00:00.000Z,934,1.9025269592158138,77,1.4140119209991948,518,5.850601623267307,3772,330,22362
ptwiki,2009-02-09T00:00:00.000Z,4674,-0.40894772101651644,250,0.4557571820457235,1387,5.6703963707048,15594,1191,28112
ptwiki,2011-12-26T00:00:00.000Z,3577,1.0812706566446995,263,0.5148461758924223,1570,5.274625480447967,12991,1110,28561
ptwiki,2015-11-23T00:00:00.000Z,6299,1.1343185905536364,353,1.7064222895402457,1030,4.81890186274826,17606,1205,27670
ptwiki,2016-05-09T00:00:00.000Z,6724,0.7014787925485221,423,0.428549491021882,1359,4.504410261551494,17836,1389,31042
rowiki,2017-01-23T00:00:00.000Z,425,0.5633076945095982,53,0.7956023089896094,175,4.309302846493366,1154,227,5021
ruwiki,2007-02-26T00:00:00.000Z,542,2.3519447997196123,44,2.159093730948137,791,5.734963393652394,5346,545,26944
ruwiki,2009-03-16T00:00:00.000Z,4356,2.137615252863477,271,1.8130508611894147,1820,4.809886143005659,25574,2186,66624
sqwiki,2018-07-16T00:00:00.000Z,25,1.9117964699998726,1,4.554928969551344,72,1.1653616726255756,150,26,1186
svwiki,2016-04-11T00:00:00.000Z,1400,-2.1359227407499204,232,-2.224899937828118,158,3.270393105059134,3560,543,20993
svwiki,2017-04-10T00:00:00.000Z,609,-1.3651166222420146,83,-2.0086637273649974,259,3.5206576012519712,2524,340,12683
testwiki,2010-05-24T00:00:00.000Z,1,-0.15899573149045795,0,"",1,10.897175859881063,4,1,3
arwiki,2009-07-06T00:00:00.000Z,677,3.566396141176279,45,3.607864846076078,2852,10.395739791742596,4147,402,12659
cswiki,2015-08-31T00:00:00.000Z,244,1.979642701910226,23,1.290276918256022,176,5.208268714098051,1818,234,11054
enwiki,2010-02-15T00:00:00.000Z,111336,2.0722240517518857,10529,1.2963717661851855,49629,7.305484507344632,312430,33727,578063
enwiki,2016-05-09T00:00:00.000Z,56915,0.8882183821169792,7257,0.2622564731666636,25705,5.495471955209038,189813,21603,514650
eswiki,2007-05-14T00:00:00.000Z,12927,2.4100823722801836,612,4.7087166801975995,5224,7.631922222691693,35293,2588,55942
eswikibooks,2009-04-06T00:00:00.000Z,16,4.150893915804266,0,"",0,"",122,13,83
eswikibooks,2013-02-04T00:00:00.000Z,38,0.5479630220596772,0,"",1,11.268692857014313,81,8,61
eswikibooks,2013-05-13T00:00:00.000Z,38,2.373556660655017,12,7.113061942661335,3,7.049935735489441,83,17,226
euwiki,2015-12-28T00:00:00.000Z,12,1.8416604396076621,0,"",6,9.321984102328047,124,17,6073
euwiki,2018-08-27T00:00:00.000Z,11,0.17869167253077256,0,"",6,2.711918060169301,115,11,3374
fawiki,2012-12-17T00:00:00.000Z,372,1.3495284046838811,97,2.7557629636036975,657,4.037835685014915,1121,476,10833
hewiki,2009-05-04T00:00:00.000Z,854,-0.8030664703429989,78,-0.1946821262496072,407,4.707652782322204,2776,283,11851
hewiki,2014-03-24T00:00:00.000Z,745,1.2345789305177466,115,1.1619168856111075,672,7.77592731821206,2123,356,11852
kowiki,2007-10-01T00:00:00.000Z,143,2.4755453138092207,14,3.1586991249910565,174,7.069167530035262,1208,169,6589
mediawikiwiki,2012-05-21T00:00:00.000Z,19,3.7434223970866207,3,9.45720065853167,64,7.527070802597656,73,28,1018
mediawikiwiki,2013-06-24T00:00:00.000Z,11,2.245716617499489,2,5.657247104026351,9,8.558055429034003,78,24,525
plwiki,2007-01-22T00:00:00.000Z,3487,0.31043022772644413,140,1.4228723620400687,1353,5.273388225664018,16287,1093,36471
plwiki,2008-04-14T00:00:00.000Z,3162,0.5255646416409511,152,0.7662966732563842,879,5.144864084969813,13867,960,34644
sqwiki,2007-07-09T00:00:00.000Z,45,1.8563515971703806,0,"",209,11.275208467679363,202,18,547
sqwiki,2015-06-15T00:00:00.000Z,21,6.860382643185527,13,7.135150473267911,32,3.1582030110352326,135,31,699
sqwiki,2016-06-06T00:00:00.000Z,33,5.275051026133072,5,1.6911263733980042,10,9.983776879837293,193,35,1222
srwiki,2007-10-08T00:00:00.000Z,116,1.1885967062402785,4,0.7455146248243589,64,8.335112629593429,723,62,3937
srwiki,2008-05-26T00:00:00.000Z,183,0.309495703810743,18,0.2830350209686654,72,7.159410706847144,697,79,3579
test2wiki,2010-11-01T00:00:00.000Z,4,2.29528796685927,0,"",0,"",26,2,0
testwiki,2011-04-11T00:00:00.000Z,0,"",0,"",0,"",16,1,9
testwiki,2014-01-06T00:00:00.000Z,4,2.98994422834988,2,6.067933482665412,0,"",25,5,110
wikidatawiki,2013-07-29T00:00:00.000Z,295,2.5060970075330076,18,4.918309464181916,962,4.873276148201691,8308,836,196447
wikidatawiki,2019-01-28T00:00:00.000Z,2445,2.108589379844002,195,3.172992411632782,4205,5.458815207843486,20244,2202,2995573
arwiki,2007-07-23T00:00:00.000Z,303,4.61344592593881,22,4.091472722916204,383,9.139646959054943,1304,138,3700
arwiki,2015-10-26T00:00:00.000Z,713,4.390467099474986,329,4.323033201109593,761,5.558047547923771,1142,788,11752
cawiki,2013-02-18T00:00:00.000Z,653,-0.27454561452897047,28,-0.281267247537568,766,6.615535288109622,1787,139,12449
enwiki,2010-05-03T00:00:00.000Z,106152,1.801465963119328,9133,1.2968051429043586,47607,7.304750937607556,302939,28867,558314
enwiki,2017-05-01T00:00:00.000Z,55425,0.9148554453219552,8248,-0.36807482582925954,24101,5.174190660249309,184441,22448,540657
eswiki,2010-01-04T00:00:00.000Z,12237,-0.0038864931985971374,615,1.777952762631809,4202,5.550858681125656,44482,3366,73265
eswiki,2012-12-03T00:00:00.000Z,14324,0.8981035512122509,1304,1.6865317055478528,2882,5.136712142863001,44473,4253,66512
eswiki,2016-06-20T00:00:00.000Z,13524,-0.247190813244824,934,1.0686569961663286,1909,3.5869321455042558,37373,3228,58382
eswiki,2019-07-01T00:00:00.000Z,13693,-0.6365963446341372,1334,-0.09585832058120082,2231,2.698238789569554,35974,3373,66403
etwiki,2011-05-23T00:00:00.000Z,57,1.4784363749056526,4,-1.2402387915155426,126,7.949485508959594,453,59,2390
etwiki,2017-01-02T00:00:00.000Z,43,0.006574651786436035,2,-0.1810045727647171,18,3.0740918070851646,686,59,3798
euwiki,2012-09-10T00:00:00.000Z,24,-0.10896709574955554,1,3.297576093411866,81,7.7776390297025495,95,24,2639
euwiki,2014-01-06T00:00:00.000Z,40,1.5960063422306543,0,"",32,2.3282662147547404,143,17,19645
fawiki,2008-03-24T00:00:00.000Z,255,1.3219200012957022,45,4.5282363257358265,282,5.780613861046736,677,186,5302
fawiki,2016-06-13T00:00:00.000Z,3710,-1.4690203407830864,1218,-0.81012844920879,1264,1.560007514471206,5222,2020,18603
fiwiki,2009-11-30T00:00:00.000Z,847,-1.8653999328304178,38,1.160231225765482,242,4.973303082608805,4552,296,11761
frwiki,2016-10-31T00:00:00.000Z,6236,-0.14714700696705207,500,0.041617069453839736,2011,5.668334199570173,25808,2117,107882
huwiki,2017-02-06T00:00:00.000Z,460,-0.2630170287150351,47,1.3190319461218123,114,3.8853159259985435,1363,219,12881
kowiki,2017-05-15T00:00:00.000Z,1182,2.4227989879908356,52,1.7361111572139012,347,4.319494539797961,9224,423,16340
lvwiki,2009-09-07T00:00:00.000Z,30,-1.3557494006525534,1,6.71200191803368,37,4.872844844545661,144,33,1792
mediawikiwiki,2013-08-19T00:00:00.000Z,25,0.9865455675264857,0,"",8,5.09036894886124,80,22,443
mediawikiwiki,2019-04-08T00:00:00.000Z,40,-1.90655325013125,2,1.2730390904229187,7,4.3189801656963125,158,44,1095
nlwiki,2007-12-31T00:00:00.000Z,1544,0.7427316274120835,155,1.507180442075008,1153,7.049203951470549,7132,1195,42543
nlwiki,2010-09-20T00:00:00.000Z,2465,-0.40377705188991375,124,2.094996356142245,947,6.676227021352665,7325,694,26629
ptwiki,2011-02-21T00:00:00.000Z,6904,-0.16154508262047912,286,0.4527339252487699,2002,4.553818887207635,18556,1058,33808
ruwiki,2007-06-04T00:00:00.000Z,910,2.3803141438017534,53,4.356979363814053,1159,5.525311114645762,7761,750,32743
ruwiki,2007-06-25T00:00:00.000Z,765,2.325922942787114,33,2.310314896284922,818,5.634470434248794,6841,586,32294
simplewiki,2008-11-03T00:00:00.000Z,633,-1.4265837089971363,53,-0.4423147939843229,198,6.639591153301715,1450,190,3155
simplewiki,2010-04-19T00:00:00.000Z,804,-1.694330127015647,53,-2.3706384610858793,181,6.723028423695365,1545,179,3304
svwiki,2015-04-27T00:00:00.000Z,1018,-1.4061418166029929,143,-1.5174418445188436,161,4.630563655243959,3715,378,15077
svwiki,2017-10-02T00:00:00.000Z,1090,-1.7953057890201545,159,-1.3150969416157825,173,3.2371422273251325,3116,468,15708
test2wiki,2011-05-23T00:00:00.000Z,2,-2.7333680090865,0,"",0,"",16,0,0
testwiki,2007-07-09T00:00:00.000Z,0,"",0,"",0,"",15,4,10
testwiki,2017-07-17T00:00:00.000Z,2,4.631715390412885,0,"",0,"",4,10,51
arwiki,2014-04-07T00:00:00.000Z,2155,2.930389057632444,241,3.8835328884996416,746,6.577147844316982,3722,790,12053
bswiki,2015-09-14T00:00:00.000Z,44,-0.414996950499377,5,0.04476400314763969,6,1.1016701231563713,82,13,1429
